Taxon ID InfoSpecies;Groupe d'organisme;GrouOrg;NULL;Systématique supérieure : Ordre;Famille;Nom scientifique;Nom allemand;Nom français;Nom italien;Espèces sensibles;Responsabilité;Indigénat;Menace;Référence Menace;Statut de menace international;NULL;Conservation Dependent;Niveau d'action;Indications sur le niveau d'action;Urgence;Protection occurrences individuelles;Surveillance des populations;Statut de protection;Espèce agricole OEA;Espèces cibles forestières;Plan d'action forêts claires;HAB_1;HAB_1_1;HAB_1_2;HAB_1_3;HAB_1_4;HAB_2;HAB_2_0;HAB_2_1;HAB_2_2;HAB_2_3;HAB_2_4;HAB_2_5;HAB_3;HAB_3_1;HAB_3_2;HAB_3_3;HAB_3_4;HAB_3_5;HAB_4;HAB_4_0;HAB_4_1;HAB_4_2;HAB_4_3;HAB_4_4;HAB_4_5;HAB_4_6;HAB_5;HAB_5_1;HAB_5_2;HAB_5_3;HAB_5_4;HAB_6;HAB_6_0;HAB_6_1;HAB_6_2;HAB_6_3;HAB_6_4;HAB_6_5;HAB_6_6;HAB_7;HAB_7_1;HAB_7_2;HAB_8;HAB_8_1;HAB_8_2;HAB_9;HAB_9_1;HAB_9_2;HAB_9_3;HAB_9_4;HAB_COMB;HAB_ENCODED;IE_2;IE_3;IE_4;IE_5;IE_6;IE_7;IE_8;IE_9;IE_10;IE_12;IE_13;IE_14;IE_15;IE_16;IE_17;IE_18;IE_19;IE_20;IE_22;IE_24;IE_25;IE_26;IE_101;IE_102;OFEV _1;OFEV _2;OFEV _3;OFEV _4;OFEV _5;OFEV _6;ALT_K;ALT_M;ALT_S;ALT_A;CANT_AG;CANT_AI;CANT_AR;CANT_BE;CANT_BL;CANT_BS;CANT_FR;CANT_GE;CANT_GL;CANT_GR;CANT_JU;CANT_LU;CANT_NE;CANT_NW;CANT_OW;CANT_SG;CANT_SH;CANT_SO;CANT_SZ;CANT_TG;CANT_TI;CANT_UR;CANT_VD;CANT_VS;CANT_ZG;CANT_ZH;Indication taxonomique;Lien à la page espèces du centre de données (de, fr);NULL;Etat des données GBIF Suisse
infofauna:59162;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena marginata Fabricius, 1776;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;1;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;A;A;A;A;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;C;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;C;A;NULL;NULL;A;A;NULL;NULL;https://lepus.infofauna.ch/carto/59162;https://lepus.infofauna.ch/carto/59161;20.11.2024
infofauna:59168;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena nana (Kirby, 1802);NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;A;A;A;C;A;A;A;NULL;A;NULL;NULL;C;B;NULL;A;A;NULL;A;NULL;C;A;NULL;NULL;A;A;A;NULL;A;C;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/59168;https://lepus.infofauna.ch/carto/59162;20.11.2024
infofauna:59169;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena nanula Nylander, 1848;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59169;https://lepus.infofauna.ch/carto/59168;20.11.2024
infofauna:59175;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena nitidiuscula Schenck, 1853;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;A;A;A;A;A;A;A;NULL;A;NULL;NULL;C;A;A;A;A;NULL;A;A;NULL;A;NULL;NULL;B;A;A;NULL;A;A;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/59175;https://lepus.infofauna.ch/carto/59169;20.11.2024
infofauna:59176;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena niveata Friese, 1887;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;B;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59176;https://lepus.infofauna.ch/carto/59175;20.11.2024
infofauna:59177;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena nuptialis Pérez, 1902;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59177;https://lepus.infofauna.ch/carto/59176;20.11.2024
infofauna:59180;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena pallitarsis Pérez, 1903;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;C;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59180;https://lepus.infofauna.ch/carto/59177;20.11.2024
infofauna:59181;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena pandellei Pérez, 1895;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;A;NULL;A;A;A;A;NULL;NULL;A;NULL;NULL;A;A;A;A;A;NULL;A;A;A;NULL;NULL;NULL;A;A;A;A;A;A;NULL;A;NULL;A;A;NULL;https://lepus.infofauna.ch/carto/59181;https://lepus.infofauna.ch/carto/59180;20.11.2024
infofauna:59182;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena parviceps Kriechbaumer, 1873;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59182;https://lepus.infofauna.ch/carto/59181;20.11.2024
infofauna:59234;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena pilipes Fabricius, 1781;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;A;NULL;B;A;A;A;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;B;NULL;C;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59234;https://lepus.infofauna.ch/carto/59182;20.11.2024
infofauna:59184;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena polita Smith, 1847;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;A;A;A;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/59184;https://lepus.infofauna.ch/carto/59234;20.11.2024
infofauna:59185;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena potentillae Panzer, 1809;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;NULL;A;NULL;NULL;A;A;A;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59185;https://lepus.infofauna.ch/carto/59184;20.11.2024
infofauna:59187;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena probata Warncke, 1973;NULL;NULL;NULL;NULL;3;INN;EN;uv-2402;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;A;C;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59187;https://lepus.infofauna.ch/carto/59185;20.11.2024
infofauna:59188;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena propinqua Schenck, 1853;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;B;A;A;A;NULL;NULL;NULL;NULL;C;NULL;NULL;A;A;NULL;C;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;A;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59188;https://lepus.infofauna.ch/carto/59187;20.11.2024
infofauna:59190;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena pusilla Pérez, 1903;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;B;B;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;C;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59190;https://lepus.infofauna.ch/carto/59188;20.11.2024
infofauna:59191;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena ranunculorum Morawitz, 1877;NULL;NULL;NULL;NULL;3;INN;EN;uv-2402;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;A;NULL;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59191;https://lepus.infofauna.ch/carto/59190;20.11.2024
infofauna:59193;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena rhenana Stöckhert, 1930;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59193;https://lepus.infofauna.ch/carto/59191;20.11.2024
infofauna:59197;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena rufizona Imhoff, 1834;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;C;A;A;A;A;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;A;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;A;NULL;A;A;NULL;C;NULL;https://lepus.infofauna.ch/carto/59197;https://lepus.infofauna.ch/carto/59193;20.11.2024
infofauna:59199;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena rugulosa Stöckhert, 1935;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;GL;NULL;N/A;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;B;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;https://lepus.infofauna.ch/carto/59199;https://lepus.infofauna.ch/carto/59197;20.11.2024
infofauna:59203;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena russula Lepeletier, 1841;NULL;NULL;NULL;NULL;4;INN;VU;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;A;A;A;A;A;A;NULL;NULL;NULL;C;NULL;NULL;B;C;NULL;A;NULL;NULL;A;NULL;NULL;A;A;NULL;NULL;C;A;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/59203;https://lepus.infofauna.ch/carto/59199;20.11.2024
infofauna:59447;Wildbienen;Abeilles sauvages;Api selvatiche;Hymenoptera;Andrenidae;Andrena saxonica Stöckhert, 1935;NULL;NULL;NULL;NULL;4;INN;EN;uv-2402;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/59447;https://lepus.infofauna.ch/carto/59203;20.11.2024
